"";"ID";"longitude";"latitude";"Date";"Captured Mosquitoes"
"2168";"9.PG";9,091;48,531;"2021-04-23";1
"2169";"9.PG";9,091;48,531;"2021-04-24";0
"2170";"9.PG";9,091;48,531;"2021-04-30";0
"2171";"9.PG";9,091;48,531;"2021-05-05";0
"2172";"9.PG";9,091;48,531;"2021-05-07";0
"2173";"9.PG";9,091;48,531;"2021-05-12";0
"2174";"9.PG";9,091;48,531;"2021-05-20";0
"2175";"9.PG";9,091;48,531;"2021-05-24";0,666666666666666
"2176";"9.PG";9,091;48,531;"2021-07-23";12,75
"2177";"9.PG";9,091;48,531;"2021-08-04";7
"2178";"9.PG";9,091;48,531;"2021-08-06";12
"2179";"9.PG";9,091;48,531;"2021-08-07";2
"2180";"9.PG";9,091;48,531;"2021-08-08";4
"2181";"9.PG";9,091;48,531;"2021-08-09";0
"2182";"9.PG";9,091;48,531;"2021-08-10";7
"2183";"9.PG";9,091;48,531;"2021-08-12";10
"2184";"9.PG";9,091;48,531;"2021-08-13";20,5
"2185";"9.PG";9,091;48,531;"2021-08-15";7,66666666666667
"2186";"9.PG";9,091;48,531;"2021-08-18";25,3333333333333
"2187";"9.PG";9,091;48,531;"2021-08-21";15
"2188";"9.PG";9,091;48,531;"2021-08-22";17
"2189";"9.PG";9,091;48,531;"2021-08-23";19
"2190";"9.PG";9,091;48,531;"2021-08-24";2
"2191";"9.PG";9,091;48,531;"2021-08-25";17
"2192";"9.PG";9,091;48,531;"2021-08-26";4
"2193";"9.PG";9,091;48,531;"2021-08-27";15
"2194";"9.PG";9,091;48,531;"2021-08-28";7
"2195";"9.PG";9,091;48,531;"2021-08-29";7
"2196";"9.PG";9,091;48,531;"2021-08-30";5,5
"2197";"9.PG";9,091;48,531;"2021-09-01";15
"2198";"9.PG";9,091;48,531;"2021-09-02";20
"2199";"9.PG";9,091;48,531;"2021-09-03";25
"2200";"9.PG";9,091;48,531;"2021-09-04";16
"2201";"9.PG";9,091;48,531;"2021-09-05";23
"2202";"9.PG";9,091;48,531;"2021-09-06";28
"2203";"9.PG";9,091;48,531;"2021-09-08";34
"2204";"9.PG";9,091;48,531;"2021-09-09";26
"2205";"9.PG";9,091;48,531;"2021-09-10";11
"2206";"9.PG";9,091;48,531;"2021-09-11";23
"2207";"9.PG";9,091;48,531;"2021-09-12";19
"2208";"9.PG";9,091;48,531;"2021-09-13";12
"2209";"9.PG";9,091;48,531;"2021-09-14";0
"2210";"9.PG";9,091;48,531;"2021-09-15";22
"2211";"9.PG";9,091;48,531;"2021-09-16";15
"2212";"9.PG";9,091;48,531;"2021-09-17";10
"2213";"9.PG";9,091;48,531;"2021-09-18";3
"2214";"9.PG";9,091;48,531;"2021-09-19";3
"2215";"9.PG";9,091;48,531;"2021-09-20";7
"2216";"9.PG";9,091;48,531;"2021-09-21";1
"2217";"9.PG";9,091;48,531;"2021-09-22";2
"2218";"9.PG";9,091;48,531;"2021-09-23";5
"2219";"9.PG";9,091;48,531;"2021-09-24";23
"2220";"9.PG";9,091;48,531;"2021-09-25";5
"2221";"9.PG";9,091;48,531;"2021-09-26";17
"2222";"9.PG";9,091;48,531;"2021-09-27";21
"2223";"9.PG";9,091;48,531;"2021-09-28";8
"2224";"9.PG";9,091;48,531;"2021-09-29";14
"2225";"9.PG";9,091;48,531;"2021-09-30";8
"2226";"9.PG";9,091;48,531;"2021-10-01";3
"2227";"9.PG";9,091;48,531;"2021-10-02";1
"2228";"9.PG";9,091;48,531;"2021-10-03";10
"2229";"9.PG";9,091;48,531;"2021-10-04";15
"2230";"9.PG";9,091;48,531;"2021-10-05";2
"2231";"9.PG";9,091;48,531;"2021-10-09";2
"2232";"9.PG";9,091;48,531;"2021-10-10";1
"2233";"9.PG";9,091;48,531;"2021-10-11";10
"2234";"9.PG";9,091;48,531;"2021-10-12";3
"2235";"9.PG";9,091;48,531;"2021-10-13";1,5
"2236";"9.PG";9,091;48,531;"2021-10-15";0
"2237";"9.PG";9,091;48,531;"2021-10-16";1
"2238";"9.PG";9,091;48,531;"2021-10-17";0
"2239";"9.PG";9,091;48,531;"2021-10-18";3
"2240";"9.PG";9,091;48,531;"2021-10-19";2
"2241";"9.PG";9,091;48,531;"2021-10-20";0
"2276";"G10S25";8,464;49,5;"2016-04-21";0
"2277";"G10S25";8,464;49,5;"2016-05-15";0
"2278";"G10S25";8,464;49,5;"2016-05-29";0
"2279";"G10S25";8,464;49,5;"2016-06-11";6
"2280";"G10S25";8,464;49,5;"2016-06-25";62
"2281";"G10S25";8,464;49,5;"2016-07-09";0
"2282";"G10S25";8,464;49,5;"2016-07-31";159
"2283";"G10S25";8,464;49,5;"2016-08-15";36
"2284";"G10S25";8,464;49,5;"2016-08-27";104
"2285";"G10S25";8,464;49,5;"2016-09-11";9
"2286";"G10S25";8,464;49,5;"2016-09-25";2
"2287";"G10S25";8,464;49,5;"2016-10-15";0
"2312";"G10S28";8,325;49,197;"2016-04-21";0
"2313";"G10S28";8,325;49,197;"2016-05-10";0
"2314";"G10S28";8,325;49,197;"2016-05-25";0
"2315";"G10S28";8,325;49,197;"2016-06-07";0
"2316";"G10S28";8,325;49,197;"2016-06-23";21
"2317";"G10S28";8,325;49,197;"2016-07-16";107
"2318";"G10S28";8,325;49,197;"2016-07-27";86
"2319";"G10S28";8,325;49,197;"2016-08-10";46
"2320";"G10S28";8,325;49,197;"2016-08-25";3
"2321";"G10S28";8,325;49,197;"2016-09-06";2
"2322";"G10S28";8,325;49,197;"2016-09-21";1
"2323";"G10S28";8,325;49,197;"2016-10-12";0
"2324";"G10S29";8,838;48,759;"2016-04-20";0
"2325";"G10S29";8,838;48,759;"2016-05-12";0
"2326";"G10S29";8,838;48,759;"2016-05-26";0
"2327";"G10S29";8,838;48,759;"2016-06-09";2
"2328";"G10S29";8,838;48,759;"2016-06-23";0
"2329";"G10S29";8,838;48,759;"2016-07-13";22
"2330";"G10S29";8,838;48,759;"2016-07-27";14
"2331";"G10S29";8,838;48,759;"2016-08-11";1
"2332";"G10S29";8,838;48,759;"2016-08-24";1
"2333";"G10S29";8,838;48,759;"2016-09-07";0
"2334";"G10S29";8,838;48,759;"2016-09-23";0
"2335";"G10S29";8,838;48,759;"2016-10-13";0
"2381";"G10S34";9,668;48,742;"2016-04-19";0
"2382";"G10S34";9,668;48,742;"2016-05-12";0
"2383";"G10S34";9,668;48,742;"2016-05-28";0
"2384";"G10S34";9,668;48,742;"2016-06-10";3
"2385";"G10S34";9,668;48,742;"2016-06-26";0
"2386";"G10S34";9,668;48,742;"2016-07-11";5
"2387";"G10S34";9,668;48,742;"2016-07-26";11
"2388";"G10S34";9,668;48,742;"2016-08-09";12
"2389";"G10S34";9,668;48,742;"2016-08-24";3
"2390";"G10S34";9,668;48,742;"2016-09-07";3
"2391";"G10S34";9,668;48,742;"2016-09-21";1
"2392";"G10S34";9,668;48,742;"2016-10-12";0
"2405";"G10S36";7,742;48,272;"2016-04-22";0
"2406";"G10S36";7,742;48,272;"2016-05-10";1
"2407";"G10S36";7,742;48,272;"2016-05-25";3
"2408";"G10S36";7,742;48,272;"2016-06-08";22
"2409";"G10S36";7,742;48,272;"2016-06-22";195
"2410";"G10S36";7,742;48,272;"2016-07-13";427
"2411";"G10S36";7,742;48,272;"2016-07-30";394
"2412";"G10S36";7,742;48,272;"2016-08-09";187
"2413";"G10S36";7,742;48,272;"2016-08-25";21
"2414";"G10S36";7,742;48,272;"2016-09-09";7
"2415";"G10S36";7,742;48,272;"2016-09-24";6
"2416";"G10S36";7,742;48,272;"2016-10-16";0
"2429";"G10S38";9,551;47,893;"2016-04-21";0
"2430";"G10S38";9,551;47,893;"2016-05-11";0
"2431";"G10S38";9,551;47,893;"2016-05-26";0
"2432";"G10S38";9,551;47,893;"2016-06-08";32
"2433";"G10S38";9,551;47,893;"2016-06-28";112
"2434";"G10S38";9,551;47,893;"2016-07-12";44
"2435";"G10S38";9,551;47,893;"2016-07-26";231
"2436";"G10S38";9,551;47,893;"2016-08-11";98
"2437";"G10S38";9,551;47,893;"2016-08-24";11
"2438";"G10S38";9,551;47,893;"2016-09-07";10
"2439";"G10S38";9,551;47,893;"2016-09-20";10
"2440";"G10S38";9,551;47,893;"2016-10-12";0
"2465";"G10S41";9,604;47,606;"2016-04-21";0
"2466";"G10S41";9,604;47,606;"2016-05-11";0
"2467";"G10S41";9,604;47,606;"2016-05-26";1
"2468";"G10S41";9,604;47,606;"2016-06-08";1
"2469";"G10S41";9,604;47,606;"2016-06-28";7
"2470";"G10S41";9,604;47,606;"2016-07-12";6
"2471";"G10S41";9,604;47,606;"2016-07-26";18
"2472";"G10S41";9,604;47,606;"2016-08-11";0
"2473";"G10S41";9,604;47,606;"2016-08-24";5
"2474";"G10S41";9,604;47,606;"2016-09-07";1
"2475";"G10S41";9,604;47,606;"2016-09-20";2
"2476";"G10S41";9,604;47,606;"2016-10-13";0
"2477";"G10S42";9,893;47,571;"2016-04-21";2
"2478";"G10S42";9,893;47,571;"2016-05-11";0
"2479";"G10S42";9,893;47,571;"2016-05-26";0
"2480";"G10S42";9,893;47,571;"2016-06-08";0
"2481";"G10S42";9,893;47,571;"2016-06-28";8
"2482";"G10S42";9,893;47,571;"2016-07-12";4
"2483";"G10S42";9,893;47,571;"2016-07-26";6
"2484";"G10S42";9,893;47,571;"2016-08-11";17
"2485";"G10S42";9,893;47,571;"2016-08-24";4
"2486";"G10S42";9,893;47,571;"2016-09-07";7
"2487";"G10S42";9,893;47,571;"2016-09-20";0
"2488";"G10S42";9,893;47,571;"2016-10-12";0
"2583";"G10S51";9,203;48,929;"2017-04-29";0
"2584";"G10S51";9,203;48,929;"2017-05-10";0
"2585";"G10S51";9,203;48,929;"2017-05-25";5
"2586";"G10S51";9,203;48,929;"2017-06-10";0
"2587";"G10S51";9,203;48,929;"2017-06-20";15
"2588";"G10S51";9,203;48,929;"2017-07-11";16
"2589";"G10S51";9,203;48,929;"2017-07-29";6
"2590";"G10S51";9,203;48,929;"2017-08-08";13
"2591";"G10S51";9,203;48,929;"2017-08-22";7
"2592";"G10S51";9,203;48,929;"2017-09-08";4
"2593";"G10S51";9,203;48,929;"2017-09-22";1
"2594";"G10S51";9,203;48,929;"2017-10-12";0
"2607";"G10S53";7,97;48,651;"2017-04-25";0
"2608";"G10S53";7,97;48,651;"2017-05-11";0
"2609";"G10S53";7,97;48,651;"2017-05-23";4
"2610";"G10S53";7,97;48,651;"2017-06-09";9
"2611";"G10S53";7,97;48,651;"2017-06-23";4
"2612";"G10S53";7,97;48,651;"2017-07-13";3
"2613";"G10S53";7,97;48,651;"2017-07-27";7
"2614";"G10S53";7,97;48,651;"2017-08-10";0
"2615";"G10S53";7,97;48,651;"2017-08-24";2
"2616";"G10S53";7,97;48,651;"2017-09-06";3
"2617";"G10S53";7,97;48,651;"2017-09-21";0
"2618";"G10S53";7,97;48,651;"2017-10-12";1
"2691";"G10S60";9,762;48,259;"2017-04-30";0
"2692";"G10S60";9,762;48,259;"2017-05-13";0
"2693";"G10S60";9,762;48,259;"2017-05-24";0
"2694";"G10S60";9,762;48,259;"2017-06-10";0
"2695";"G10S60";9,762;48,259;"2017-06-21";19
"2696";"G10S60";9,762;48,259;"2017-07-13";16
"2697";"G10S60";9,762;48,259;"2017-07-29";14
"2698";"G10S60";9,762;48,259;"2017-08-14";31
"2699";"G10S60";9,762;48,259;"2017-08-22";100
"2700";"G10S60";9,762;48,259;"2017-09-09";25
"2701";"G10S60";9,762;48,259;"2017-09-23";24
"2702";"G10S60";9,762;48,259;"2017-10-12";0
"2715";"G10S62";9,427;47,714;"2017-04-30";0
"2716";"G10S62";9,427;47,714;"2017-05-10";0
"2717";"G10S62";9,427;47,714;"2017-05-25";0
"2718";"G10S62";9,427;47,714;"2017-06-08";0
"2719";"G10S62";9,427;47,714;"2017-06-20";15
"2720";"G10S62";9,427;47,714;"2017-07-11";4
"2721";"G10S62";9,427;47,714;"2017-07-28";3
"2722";"G10S62";9,427;47,714;"2017-08-08";83
"2723";"G10S62";9,427;47,714;"2017-08-24";6
"2724";"G10S62";9,427;47,714;"2017-09-08";3
"2725";"G10S62";9,427;47,714;"2017-09-22";4
"2726";"G10S62";9,427;47,714;"2017-10-12";3
"2764";"G11S17";9,759;54,223;"2016-04-23";0
"2765";"G11S17";9,759;54,223;"2016-05-11";1
"2766";"G11S17";9,759;54,223;"2016-05-28";0
"2767";"G11S17";9,759;54,223;"2016-06-07";3
"2768";"G11S17";9,759;54,223;"2016-06-21";0
"2769";"G11S17";9,759;54,223;"2016-07-12";29
"2770";"G11S17";9,759;54,223;"2016-07-26";1308
"2771";"G11S17";9,759;54,223;"2016-08-09";99
"2772";"G11S17";9,759;54,223;"2016-08-23";46
"2773";"G11S17";9,759;54,223;"2016-09-06";39
"2774";"G11S17";9,759;54,223;"2016-09-20";14
"2775";"G11S17";9,759;54,223;"2016-10-11";3
"2776";"G11S18";10,945;54,244;"2016-04-22";1
"2777";"G11S18";10,945;54,244;"2016-05-12";0
"2778";"G11S18";10,945;54,244;"2016-05-31";0
"2779";"G11S18";10,945;54,244;"2016-06-10";9
"2780";"G11S18";10,945;54,244;"2016-06-24";46
"2781";"G11S18";10,945;54,244;"2016-07-14";105
"2782";"G11S18";10,945;54,244;"2016-08-03";66
"2783";"G11S18";10,945;54,244;"2016-08-12";21
"2784";"G11S18";10,945;54,244;"2016-08-25";10
"2785";"G11S18";10,945;54,244;"2016-09-09";18
"2786";"G11S18";10,945;54,244;"2016-09-22";1
"2787";"G11S18";10,945;54,244;"2016-10-11";0
"2788";"G11S19";9,006;54,025;"2016-04-24";0
"2789";"G11S19";9,006;54,025;"2016-05-12";0
"2790";"G11S19";9,006;54,025;"2016-05-29";9
"2791";"G11S19";9,006;54,025;"2016-06-12";49
"2792";"G11S19";9,006;54,025;"2016-06-27";38
"2793";"G11S19";9,006;54,025;"2016-07-26";3071
"2794";"G11S19";9,006;54,025;"2016-07-31";888
"2795";"G11S19";9,006;54,025;"2016-08-14";282
"2796";"G11S19";9,006;54,025;"2016-08-27";146
"2797";"G11S19";9,006;54,025;"2016-09-10";3
"2798";"G11S19";9,006;54,025;"2016-09-25";5
"2799";"G11S19";9,006;54,025;"2016-10-17";0
"2800";"G11S20";10,46;54,143;"2016-04-24";0
"2801";"G11S20";10,46;54,143;"2016-05-10";2
"2802";"G11S20";10,46;54,143;"2016-05-28";0
"2803";"G11S20";10,46;54,143;"2016-06-10";1
"2804";"G11S20";10,46;54,143;"2016-06-25";2
"2805";"G11S20";10,46;54,143;"2016-07-16";56
"2806";"G11S20";10,46;54,143;"2016-07-29";109
"2807";"G11S20";10,46;54,143;"2016-08-14";13
"2808";"G11S20";10,46;54,143;"2016-08-27";8
"2809";"G11S20";10,46;54,143;"2016-09-09";7
"2810";"G11S20";10,46;54,143;"2016-09-25";1
"2811";"G11S20";10,46;54,143;"2016-10-12";1
"2812";"G11S21";10,381;54,077;"2016-04-24";0
"2813";"G11S21";10,381;54,077;"2016-05-10";1
"2814";"G11S21";10,381;54,077;"2016-05-24";0
"2815";"G11S21";10,381;54,077;"2016-06-09";3
"2816";"G11S21";10,381;54,077;"2016-06-21";0
"2817";"G11S21";10,381;54,077;"2016-07-15";134
"2818";"G11S21";10,381;54,077;"2016-07-28";63
"2819";"G11S21";10,381;54,077;"2016-08-13";139
"2820";"G11S21";10,381;54,077;"2016-08-24";10
"2821";"G11S21";10,381;54,077;"2016-09-07";3
"2822";"G11S21";10,381;54,077;"2016-09-21";0
"2823";"G11S21";10,381;54,077;"2016-10-12";0
"2824";"G11S22";7,077;53,476;"2016-04-23";0
"2825";"G11S22";7,077;53,476;"2016-05-11";328
"2826";"G11S22";7,077;53,476;"2016-05-27";52
"2827";"G11S22";7,077;53,476;"2016-06-08";268
"2828";"G11S22";7,077;53,476;"2016-06-24";180
"2829";"G11S22";7,077;53,476;"2016-07-11";13
"2830";"G11S22";7,077;53,476;"2016-07-13";138
"2831";"G11S22";7,077;53,476;"2016-07-28";84
"2832";"G11S22";7,077;53,476;"2016-08-31";4
"2833";"G11S22";7,077;53,476;"2016-09-07";10
"2834";"G11S22";7,077;53,476;"2016-09-20";2
"2835";"G11S22";7,077;53,476;"2016-10-12";1
"2836";"G11S23";7,511;53,286;"2016-04-21";0
"2837";"G11S23";7,511;53,286;"2016-05-13";20
"2838";"G11S23";7,511;53,286;"2016-05-28";47
"2839";"G11S23";7,511;53,286;"2016-06-08";102
"2840";"G11S23";7,511;53,286;"2016-06-24";70
"2841";"G11S23";7,511;53,286;"2016-07-13";345
"2842";"G11S23";7,511;53,286;"2016-07-27";2260
"2843";"G11S23";7,511;53,286;"2016-08-14";795
"2844";"G11S23";7,511;53,286;"2016-08-25";88
"2845";"G11S23";7,511;53,286;"2016-09-06";34
"2846";"G11S23";7,511;53,286;"2016-09-23";18
"2847";"G11S23";7,511;53,286;"2016-10-21";1
"2848";"G11S24";8,664;53,604;"2016-04-21";0
"2849";"G11S24";8,664;53,604;"2016-05-14";0
"2850";"G11S24";8,664;53,604;"2016-05-27";0
"2851";"G11S24";8,664;53,604;"2016-06-10";0
"2852";"G11S24";8,664;53,604;"2016-06-29";0
"2853";"G11S24";8,664;53,604;"2016-07-13";0
"2854";"G11S24";8,664;53,604;"2016-07-27";35
"2855";"G11S24";8,664;53,604;"2016-08-11";0
"2856";"G11S24";8,664;53,604;"2016-08-23";19
"2857";"G11S24";8,664;53,604;"2016-09-06";17
"2858";"G11S24";8,664;53,604;"2016-09-20";12
"2859";"G11S24";8,664;53,604;"2016-10-16";2
"2860";"G11S25";9,434;53,32;"2016-04-19";13
"2861";"G11S25";9,434;53,32;"2016-05-10";55
"2862";"G11S25";9,434;53,32;"2016-05-24";8
"2863";"G11S25";9,434;53,32;"2016-06-07";9
"2864";"G11S25";9,434;53,32;"2016-06-21";41
"2865";"G11S25";9,434;53,32;"2016-07-12";600
"2866";"G11S25";9,434;53,32;"2016-07-26";223
"2867";"G11S25";9,434;53,32;"2016-08-03";0
"2868";"G11S25";9,434;53,32;"2016-08-23";0
"2869";"G11S25";9,434;53,32;"2016-09-06";0
"2870";"G11S25";9,434;53,32;"2016-09-20";0
"2871";"G11S25";9,434;53,32;"2016-10-11";0
"2872";"G11S26";10,274;53,315;"2016-04-22";0
"2873";"G11S26";10,274;53,315;"2016-05-11";1
"2874";"G11S26";10,274;53,315;"2016-05-26";0
"2875";"G11S26";10,274;53,315;"2016-06-10";9
"2876";"G11S26";10,274;53,315;"2016-06-24";3
"2877";"G11S26";10,274;53,315;"2016-07-13";189
"2878";"G11S26";10,274;53,315;"2016-07-26";90
"2879";"G11S26";10,274;53,315;"2016-08-09";59
"2880";"G11S26";10,274;53,315;"2016-08-26";35
"2881";"G11S26";10,274;53,315;"2016-09-08";18
"2882";"G11S26";10,274;53,315;"2016-09-23";16
"2883";"G11S26";10,274;53,315;"2016-10-12";2
"2884";"G11S27";10,632;53,345;"2016-04-21";0
"2885";"G11S27";10,632;53,345;"2016-05-10";2
"2886";"G11S27";10,632;53,345;"2016-05-29";3
"2887";"G11S27";10,632;53,345;"2016-06-07";6
"2888";"G11S27";10,632;53,345;"2016-06-23";3
"2889";"G11S27";10,632;53,345;"2016-07-13";74
"2890";"G11S27";10,632;53,345;"2016-07-27";10
"2891";"G11S27";10,632;53,345;"2016-08-14";6
"2892";"G11S27";10,632;53,345;"2016-08-26";22
"2893";"G11S27";10,632;53,345;"2016-09-07";32
"2894";"G11S27";10,632;53,345;"2016-09-24";15
"2895";"G11S27";10,632;53,345;"2016-10-14";2
"2896";"G11S28";7,281;53,176;"2016-04-19";0
"2897";"G11S28";7,281;53,176;"2016-05-10";12
"2898";"G11S28";7,281;53,176;"2016-05-26";8
"2899";"G11S28";7,281;53,176;"2016-06-07";53
"2900";"G11S28";7,281;53,176;"2016-06-23";86
"2901";"G11S28";7,281;53,176;"2016-07-13";106
"2902";"G11S28";7,281;53,176;"2016-07-27";1329
"2903";"G11S28";7,281;53,176;"2016-08-10";24
"2904";"G11S28";7,281;53,176;"2016-08-25";27
"2905";"G11S28";7,281;53,176;"2016-09-07";7
"2906";"G11S28";7,281;53,176;"2016-09-22";0
"2907";"G11S28";7,281;53,176;"2016-10-12";1
"2908";"G11S29";7,705;52,818;"2016-04-19";0
"2909";"G11S29";7,705;52,818;"2016-05-10";0
"2910";"G11S29";7,705;52,818;"2016-05-24";0
"2911";"G11S29";7,705;52,818;"2016-06-07";0
"2912";"G11S29";7,705;52,818;"2016-06-21";0
"2913";"G11S29";7,705;52,818;"2016-07-12";362
"2914";"G11S29";7,705;52,818;"2016-07-26";432
"2915";"G11S29";7,705;52,818;"2016-08-03";100
"2916";"G11S29";7,705;52,818;"2016-08-23";21
"2917";"G11S29";7,705;52,818;"2016-09-06";18
"2918";"G11S29";7,705;52,818;"2016-09-20";0
"2919";"G11S29";7,705;52,818;"2016-10-11";0
"2920";"G11S30";8,573;53,14;"2016-04-21";0
"2921";"G11S30";8,573;53,14;"2016-05-12";11
"2922";"G11S30";8,573;53,14;"2016-05-28";31
"2923";"G11S30";8,573;53,14;"2016-06-09";82
"2924";"G11S30";8,573;53,14;"2016-06-24";147
"2925";"G11S30";8,573;53,14;"2016-07-15";803
"2926";"G11S30";8,573;53,14;"2016-07-25";13
"2927";"G11S30";8,573;53,14;"2016-08-14";50
"2928";"G11S30";8,573;53,14;"2016-08-28";80
"2929";"G11S30";8,573;53,14;"2016-09-09";14
"2930";"G11S30";8,573;53,14;"2016-09-25";6
"2931";"G11S30";8,573;53,14;"2016-10-13";0
"2932";"G11S31";9,366;52,924;"2016-04-10";5
"2933";"G11S31";9,366;52,924;"2016-04-24";0
"2934";"G11S31";9,366;52,924;"2016-04-28";2
"2935";"G11S31";9,366;52,924;"2016-05-06";54
"2936";"G11S31";9,366;52,924;"2016-06-23";16
"2937";"G11S31";9,366;52,924;"2016-07-12";717
"2938";"G11S31";9,366;52,924;"2016-07-27";714
"2939";"G11S31";9,366;52,924;"2016-08-10";0
"2940";"G11S31";9,366;52,924;"2016-08-24";2
"2941";"G11S31";9,366;52,924;"2016-09-06";0
"2942";"G11S31";9,366;52,924;"2016-09-20";1
"2943";"G11S31";9,366;52,924;"2016-10-11";0
"2944";"G11S32";10,126;52,952;"2016-04-20";0
"2945";"G11S32";10,126;52,952;"2016-05-10";0
"2946";"G11S32";10,126;52,952;"2016-05-26";0
"2947";"G11S32";10,126;52,952;"2016-06-07";4
"2948";"G11S32";10,126;52,952;"2016-06-23";7
"2949";"G11S32";10,126;52,952;"2016-07-12";135
"2950";"G11S32";10,126;52,952;"2016-07-29";57
"2951";"G11S32";10,126;52,952;"2016-08-11";4
"2952";"G11S32";10,126;52,952;"2016-08-23";21
"2953";"G11S32";10,126;52,952;"2016-09-09";0
"2954";"G11S32";10,126;52,952;"2016-09-21";1
"2955";"G11S32";10,126;52,952;"2016-10-11";0
"2956";"G11S33";10,654;53,219;"2016-04-22";0
"2957";"G11S33";10,654;53,219;"2016-05-16";0
"2958";"G11S33";10,654;53,219;"2016-05-28";0
"2959";"G11S33";10,654;53,219;"2016-06-11";0
"2960";"G11S33";10,654;53,219;"2016-06-24";0
"2961";"G11S33";10,654;53,219;"2016-07-09";3
"2962";"G11S33";10,654;53,219;"2016-07-26";7
"2963";"G11S33";10,654;53,219;"2016-08-12";0
"2964";"G11S33";10,654;53,219;"2016-08-24";0
"2965";"G11S33";10,654;53,219;"2016-09-08";12
"2966";"G11S33";10,654;53,219;"2016-09-22";8
"2967";"G11S33";10,654;53,219;"2016-10-17";5
"2968";"G11S34";6,763;52,619;"2016-04-18";0
"2969";"G11S34";6,763;52,619;"2016-05-10";1
"2970";"G11S34";6,763;52,619;"2016-05-26";0
"2971";"G11S34";6,763;52,619;"2016-06-08";9
"2972";"G11S34";6,763;52,619;"2016-06-20";28
"2973";"G11S34";6,763;52,619;"2016-07-16";253
"2974";"G11S34";6,763;52,619;"2016-07-26";815
"2975";"G11S34";6,763;52,619;"2016-08-11";78
"2976";"G11S34";6,763;52,619;"2016-08-27";77
"2977";"G11S34";6,763;52,619;"2016-09-08";25
"2978";"G11S34";6,763;52,619;"2016-09-21";14
"2979";"G11S34";6,763;52,619;"2016-10-18";8
"2980";"G11S35";7,722;52,38;"2016-04-20";0
"2981";"G11S35";7,722;52,38;"2016-05-10";4
"2982";"G11S35";7,722;52,38;"2016-05-26";0
"2983";"G11S35";7,722;52,38;"2016-06-09";4
"2984";"G11S35";7,722;52,38;"2016-06-22";14
"2985";"G11S35";7,722;52,38;"2016-07-12";224
"2986";"G11S35";7,722;52,38;"2016-07-26";166
"2987";"G11S35";7,722;52,38;"2016-08-09";92
"2988";"G11S35";7,722;52,38;"2016-08-24";12
"2989";"G11S35";7,722;52,38;"2016-09-06";3
"2990";"G11S35";7,722;52,38;"2016-09-20";1
"2991";"G11S35";7,722;52,38;"2016-10-11";2
"2992";"G11S44";9,181;54,756;"2017-05-06";7
"2993";"G11S44";9,181;54,756;"2017-05-14";0
"2994";"G11S44";9,181;54,756;"2017-05-25";0
"2995";"G11S44";9,181;54,756;"2017-06-11";9
"2996";"G11S44";9,181;54,756;"2017-06-25";10
"2997";"G11S44";9,181;54,756;"2017-07-16";259
"2998";"G11S44";9,181;54,756;"2017-07-30";78
"2999";"G11S44";9,181;54,756;"2017-08-10";162
"3000";"G11S44";9,181;54,756;"2017-08-24";53
"3001";"G11S44";9,181;54,756;"2017-09-07";16
"3002";"G11S44";9,181;54,756;"2017-09-24";3
"3003";"G11S44";9,181;54,756;"2017-10-15";6
"3004";"G11S45";9,174;54,467;"2017-04-27";0
"3005";"G11S45";9,174;54,467;"2017-05-13";2
"3006";"G11S45";9,174;54,467;"2017-05-27";0
"3007";"G11S45";9,174;54,467;"2017-06-10";8
"3008";"G11S45";9,174;54,467;"2017-06-23";14
"3009";"G11S45";9,174;54,467;"2017-07-13";8
"3010";"G11S45";9,174;54,467;"2017-07-28";43
"3011";"G11S45";9,174;54,467;"2017-08-13";153
"3012";"G11S45";9,174;54,467;"2017-08-23";35
"3013";"G11S45";9,174;54,467;"2017-09-06";46
"3014";"G11S45";9,174;54,467;"2017-09-25";0
"3015";"G11S45";9,174;54,467;"2017-10-15";64
"3016";"G11S46";10,404;54,414;"2017-04-27";0
"3017";"G11S46";10,404;54,414;"2017-05-10";0
"3018";"G11S46";10,404;54,414;"2017-05-24";0
"3019";"G11S46";10,404;54,414;"2017-06-06";0
"3020";"G11S46";10,404;54,414;"2017-06-20";2
"3021";"G11S46";10,404;54,414;"2017-07-12";7
"3022";"G11S46";10,404;54,414;"2017-07-28";25
"3023";"G11S46";10,404;54,414;"2017-08-09";826
"3024";"G11S46";10,404;54,414;"2017-08-24";8
"3025";"G11S46";10,404;54,414;"2017-09-07";8
"3026";"G11S46";10,404;54,414;"2017-09-22";9
"3027";"G11S46";10,404;54,414;"2017-10-15";5
"3028";"G11S47";10,747;54,186;"2017-04-26";0
"3029";"G11S47";10,747;54,186;"2017-05-11";0
"3030";"G11S47";10,747;54,186;"2017-05-24";0
"3031";"G11S47";10,747;54,186;"2017-06-11";2
"3032";"G11S47";10,747;54,186;"2017-06-20";2
"3033";"G11S47";10,747;54,186;"2017-07-14";28
"3034";"G11S47";10,747;54,186;"2017-08-02";261
"3035";"G11S47";10,747;54,186;"2017-08-08";283
"3036";"G11S47";10,747;54,186;"2017-08-23";87
"3037";"G11S47";10,747;54,186;"2017-09-05";15
"3038";"G11S47";10,747;54,186;"2017-09-20";5
"3039";"G11S47";10,747;54,186;"2017-10-10";1
"3040";"G11S48";9,234;53,983;"2017-04-29";0
"3041";"G11S48";9,234;53,983;"2017-05-12";8
"3042";"G11S48";9,234;53,983;"2017-05-26";1
